RollID,Campaign,Episode,Time,Player,Character,Type of Roll,D20?,Total Roll,Natural Roll,Crit?,Notes
6910,Vox Machina,58,00:47:59,Taliesin,Percy,Damage,No,24,null,No,null
6911,Vox Machina,58,00:48:39,Taliesin,Percy,Attack,Yes,25,19,No,Sharpshooter Pistol
6912,Vox Machina,58,00:48:45,Taliesin,Percy,Damage,No,19,null,No,null
6913,Vox Machina,58,00:53:40,Sam,Scanlan,Attack,Yes,22,14,No,Disregarded due to advantage
6914,Vox Machina,58,00:53:40,Sam,Scanlan,Attack,Yes,23,15,No,Mythcarver with advantage
6915,Vox Machina,58,00:54:16,Sam,Scanlan,Damage,No,17,null,No,null
6916,Vox Machina,58,00:55:57,Sam,Scanlan,Healing,No,9,null,No,Healing Word- Vax heals 9 points
6917,Vox Machina,58,00:57:03,Travis,Grog,Intelligence,Yes,16,18,No,null
6918,Vox Machina,58,01:01:03,Marisha,Keyleth,Healing,No,7,null,No,Healing Word- Pike heals 7 points
6919,Vox Machina,58,01:04:09,Liam,Vax,Attack,Yes,null,null,No,Mythcarver
6920,Vox Machina,58,01:06:26,Taliesin,Percy,Other,No,11,null,No,Gloves of Missile Snaring
6921,Vox Machina,58,01:08:12,Laura,Vex,Attack,Yes,31,19,No,Disregarded due to disadvantage
6922,Vox Machina,58,01:08:17,Laura,Vex,Attack,Yes,19,7,No,LBoSS with disadvantage
6923,Vox Machina,58,01:08:23,Laura,Vex,Attack,Yes,20,8,No,LBoSS with disadvantage
6924,Vox Machina,58,01:09:02,Laura,Vex,Damage,No,14,null,No,Disregarded
6925,Vox Machina,58,01:09:26,Laura,Vex,Damage,No,11,null,No,null
6926,Vox Machina,58,01:09:43,Laura,Vex,Damage,No,20,null,No,null
6927,Vox Machina,58,01:10:05,Laura,Vex,Attack,Yes,null,1,Yes,LBoSS with disadvantage
6928,Vox Machina,58,01:10:15,Laura,Vex,Dexterity,Yes,null,20,Yes,null
6929,Vox Machina,58,01:10:23,Laura,Vex,Attack,Yes,25,13,No,Disregarded due to disadvantage
6930,Vox Machina,58,01:10:37,Laura,Vex,Attack,Yes,21,9,No,Disregarded due to disadvantage
6931,Vox Machina,58,01:11:45,Laura,Vex,Attack,Yes,null,null,No,Disregarded due to disadvantage
6932,Vox Machina,58,01:11:45,Laura,Vex,Attack,Yes,19,7,No,Arrow with disadvantage
6933,Vox Machina,58,01:12:05,Laura,Vex,Damage,No,14,null,No,null
6934,Vox Machina,58,01:13:01,Ashley,Pike,Healing,No,21,null,No,Cure Wounds (5th Level)- Pike heals 21 points
6935,Vox Machina,58,01:14:32,Taliesin,Percy,Attack,Yes,24,18,No,Sharpshooter Pistol
6936,Vox Machina,58,01:14:43,Taliesin,Percy,Damage,No,25,null,No,null
6937,Vox Machina,58,01:15:01,Taliesin,Percy,Attack,Yes,19,13,No,Sharpshooter Pistol
6938,Vox Machina,58,01:15:10,Taliesin,Percy,Damage,No,24,null,No,null
6939,Vox Machina,58,01:15:41,Taliesin,Percy,Attack,Yes,24,18,No,Sharpshooter Pistol
6940,Vox Machina,58,01:15:47,Taliesin,Percy,Damage,No,18,null,No,null
6941,Vox Machina,58,01:18:45,Laura,Vex,Wisdom Save,Yes,null,3,No,Disregarded due to advantage
6942,Vox Machina,58,01:18:45,Laura,Vex,Wisdom Save,Yes,21,18,No,Against Charm or Dominate Person with advantage
6943,Vox Machina,58,01:22:58,Sam,Scanlan,Healing,No,9,null,No,Healing Word (2nd Level)- Vax heals 9 points
6944,Vox Machina,58,01:24:12,Travis,Grog,Attack,Yes,null,null,No,Disregarded due to advantage
6945,Vox Machina,58,01:24:12,Travis,Grog,Attack,Yes,17,3,No,Bloodaxe Reckless Attack
6946,Vox Machina,58,01:24:26,Travis,Grog,Damage,No,26,null,No,null
6947,Vox Machina,58,01:25:03,Travis,Grog,Athletics,Yes,15,3,No,Disregarded due to advantage
6948,Vox Machina,58,01:25:03,Travis,Grog,Athletics,Yes,15,3,No,null
6949,Vox Machina,58,01:28:17,Marisha,Keyleth,Healing,No,8,null,No,Healing Word- Vax'ildan heals 8 points
6950,Vox Machina,58,01:29:15,Liam,Vax,Athletics,Yes,19,17,No,null
6951,Vox Machina,58,01:30:10,Laura,Vex,Attack,Yes,22,10,No,Arrow through Blazing Bowstring
6952,Vox Machina,58,01:30:22,Laura,Vex,Damage,No,23,null,No,null
6953,Vox Machina,58,01:30:32,Laura,Vex,Attack,Yes,26,14,No,Arrow through Blazing Bowstring
6954,Vox Machina,58,01:30:41,Laura,Vex,Damage,No,17,null,No,null
6955,Vox Machina,58,01:34:27,Ashley,Pike,Damage,No,45,null,No,Flame Strike (7th Level) HDYWTDT
6956,Vox Machina,58,01:39:18,Laura,Vex,Perception,Yes,28,15,No,null
6957,Vox Machina,58,01:40:21,Marisha,Keyleth,Wisdom,Yes,14,8,No,Attempt to remove curse from cloak
6958,Vox Machina,58,02:43:50,Ashley,Pike,Medicine,Yes,23,13,No,null
6959,Vox Machina,58,02:47:58,Taliesin,Percy,Medicine,Yes,14,11,No,null
6960,Vox Machina,58,03:07:56,Marisha,Keyleth,Acrobatics,Yes,10,8,No,Juggle limes
6961,Vox Machina,58,03:12:23,Marisha,Keyleth,Acrobatics,Yes,8,6,No,Juggle limes
6962,Vox Machina,58,03:15:00,Taliesin,Percy,Tinkering,Yes,21,10,No,null
6963,Vox Machina,58,03:17:16,Taliesin,Percy,Tinkering,Yes,25,14,No,The broom seat is finished
6964,Vox Machina,58,03:19:22,Laura,Vex,Attack,Yes,30,18,No,Arrow against chicken
6965,Vox Machina,58,03:26:30,Travis,Grog,Perception,Yes,6,6,No,null
6966,Vox Machina,59,00:12:30,Taliesin,Percy,Perception,Yes,26,18,No,null
6967,Vox Machina,59,00:14:48,Laura,Vex,History,Yes,20,18,No,null
6968,Vox Machina,59,00:14:50,Liam,Vax,History,Yes,13,10,No,null
6969,Vox Machina,59,00:16:08,Laura,Vex,Acrobatics,Yes,null,null,No,Disregarded due to disadvantage
6970,Vox Machina,59,00:16:08,Laura,Vex,Acrobatics,Yes,24,9,No,With disadvantage
6971,Vox Machina,59,00:16:29,Marisha,Keyleth,Stealth,Yes,20,13,No,null
6972,Vox Machina,59,00:16:30,Taliesin,Percy,Stealth,Yes,12,6,No,null
6973,Vox Machina,59,00:18:05,Marisha,Keyleth,History,Yes,10,8,No,null
6974,Vox Machina,59,00:20:48,Marisha,Keyleth,Nature,Yes,30,19,No,null
6975,Vox Machina,59,00:21:45,Laura,Vex,Perception,Yes,null,null,No,Disregarded due to advantage
6976,Vox Machina,59,00:21:45,Laura,Vex,Perception,Yes,25,12,No,With advantage
6977,Vox Machina,59,00:24:00,Laura,Vex,Stealth,Yes,null,null,No,Disregarded due to advantage
6978,Vox Machina,59,00:24:00,Laura,Vex,Stealth,Yes,29,19,No,With advantage
6979,Vox Machina,59,00:24:03,Liam,Vax,Stealth,Yes,34,19,No,null
6980,Vox Machina,59,00:25:20,Marisha,Keyleth,Constitution Save,Yes,21,19,No,null
6981,Vox Machina,59,00:25:22,Taliesin,Percy,Constitution Save,Yes,null,1,Yes,Percy is Blind
6982,Vox Machina,59,00:27:14,Taliesin,Percy,d20,Yes,null,null,No,PANIC
6983,Vox Machina,59,00:28:45,Taliesin,Percy,Perception,Yes,18,10,No,null
6984,Vox Machina,59,00:33:23,Travis,Grog,Stealth,Yes,17,15,No,null
6985,Vox Machina,59,00:34:41,Travis,Grog,Strength,Yes,23,16,No,null
6986,Vox Machina,59,00:36:01,Travis,Grog,Intelligence,Yes,11,13,No,null
6987,Vox Machina,59,00:36:43,Travis,Grog,Persuasion,Yes,7,7,No,null
6988,Vox Machina,59,00:53:09,Laura,Vex,Persuasion,Yes,26,18,No,null
6989,Vox Machina,59,00:58:22,Taliesin,Percy,Perception,Yes,26,18,No,null
6990,Vox Machina,59,01:02:50,Travis,Grog,Perception,Yes,19,19,No,null
6991,Vox Machina,59,01:02:52,Laura,Vex,Perception,Yes,27,14,No,null
6992,Vox Machina,59,01:02:54,Taliesin,Percy,Perception,Yes,11,3,No,null
6993,Vox Machina,59,01:02:54,Liam,Vax,Perception,Yes,24,12,No,null
6994,Vox Machina,59,01:02:56,Marisha,Keyleth,Perception,Yes,25,14,No,null
6995,Vox Machina,59,01:02:58,Sam,Scanlan,Perception,Yes,10,10,No,null
6996,Vox Machina,59,01:02:59,Ashley,Pike,Perception,Yes,14,9,No,null
6997,Vox Machina,59,01:05:54,Marisha,Keyleth,Perception,Yes,21,10,No,null
6998,Vox Machina,59,01:06:36,Laura,Vex,Perception,Yes,17,4,No,null
6999,Vox Machina,59,01:09:08,Laura,Vex,Perception,Yes,null,20,Yes,null
7000,Vox Machina,59,01:18:55,Travis,Grog,Perception,Yes,8,8,No,null
7001,Vox Machina,59,01:19:13,Ashley,Pike,Perception,Yes,14,9,No,null
7002,Vox Machina,59,01:21:43,Laura,Vex,Perception,Yes,18,5,No,null
7003,Vox Machina,59,01:24:22,Liam,Vax,Perception,Yes,20,8,No,null
7004,Vox Machina,59,01:24:32,Laura,Vex,Perception,Yes,25,12,No,null
7005,Vox Machina,59,01:28:46,Laura,Vex,Insight,Yes,16,8,No,null
7006,Vox Machina,59,01:29:28,Laura,Vex,Athletics,Yes,15,12,No,null
7007,Vox Machina,59,01:39:41,Laura,Vex,Perception,Yes,27,14,No,null
7008,Vox Machina,59,01:40:08,Ashley,Pike,Investigation,Yes,9,8,No,null
7009,Vox Machina,59,02:02:05,Travis,Grog,Deception,Yes,6,6,No,null
7010,Vox Machina,59,02:08:34,Taliesin,Percy,Wisdom Save,Yes,17,14,No,null
7011,Vox Machina,59,02:13:54,Taliesin,Percy,Tinkering,Yes,null,20,Yes,Ocarina is fixed
7012,Vox Machina,59,02:18:33,Sam,Scanlan,Insight,Yes,13,13,No,null
7013,Vox Machina,59,02:20:11,Ashley,Pike,Sleight of Hand,Yes,20,20,No,Pike steals the ocarina
7014,Vox Machina,59,02:22:42,Marisha,Keyleth,Wisdom,Yes,22,16,No,null
7015,Vox Machina,59,02:42:33,Ashley,Pike,Persuasion,Yes,15,13,No,null
7016,Vox Machina,59,02:45:16,Taliesin,Percy,Intimidation,Yes,17,14,No,null
7017,Vox Machina,59,02:48:05,Ashley,Pike,Performance,Yes,13,11,No,null
7018,Vox Machina,59,02:54:56,Laura,Vex,Perception,Yes,29,16,No,null
7019,Vox Machina,59,02:57:57,Liam,Vax,Perception,Yes,21,9,No,null
7020,Vox Machina,59,02:57:59,Marisha,Keyleth,Perception,Yes,21,10,No,null
7021,Vox Machina,59,02:58:00,Taliesin,Percy,Perception,Yes,20,12,No,null
7022,Vox Machina,59,02:58:06,Laura,Vex,Perception,Yes,21,8,No,null
7023,Vox Machina,59,02:58:08,Ashley,Pike,Perception,Yes,15,10,No,null
7024,Vox Machina,59,03:01:30,Liam,Vax,Persuasion,Yes,20,18,No,null
7025,Vox Machina,59,03:01:34,Laura,Vex,Persuasion,Yes,14,6,No,null
7026,Vox Machina,60,00:36:07,Laura,Vex,Insight,Yes,26,18,No,null
7027,Vox Machina,60,01:08:28,Sam,Scanlan,Insight,Yes,null,1,Yes,null
7028,Vox Machina,60,01:08:44,Marisha,Keyleth,Insight,Yes,28,17,No,null
7029,Vox Machina,60,01:37:48,Laura,Vex,Persuasion,Yes,27,19,No,null
7030,Vox Machina,60,01:39:41,Liam,Vax,Persuasion,Yes,17,3,No,Disregarded due to Luck
7031,Vox Machina,60,01:39:41,Liam,Vax,Persuasion,Yes,17,3,No,With Luck
7032,Vox Machina,60,01:41:03,Travis,Grog,Perception,Yes,19,19,No,null
7033,Vox Machina,60,01:44:33,Sam,Scanlan,Deception,Yes,20,6,No,With disadvantage
7034,Vox Machina,60,01:44:33,Sam,Scanlan,Deception,Yes,null,20,Yes,Disregarded due to disadvantage
7035,Vox Machina,60,01:52:10,Laura,Vex,Performance,Yes,19,16,No,null
7036,Vox Machina,60,01:52:58,Liam,Vax,Sleight of Hand,Yes,24,14,No,null
7037,Vox Machina,60,01:57:09,Liam,Vax,Investigation,Yes,18,10,No,Possible RT Use
7038,Vox Machina,60,01:57:10,Laura,Vex,Investigation,Yes,19,12,No,null
7039,Vox Machina,60,01:57:11,Travis,Grog,Investigation,Yes,9,11,No,null
7040,Vox Machina,60,01:57:15,Marisha,Keyleth,Investigation,Yes,null,1,Yes,null
7041,Vox Machina,60,01:57:23,Sam,Scanlan,Investigation,Yes,null,1,Yes,null
7042,Vox Machina,60,01:57:35,Taliesin,Percy,Investigation,Yes,9,6,No,null
7043,Vox Machina,60,01:59:25,Travis,Grog,Arcana,Yes,2,4,No,null
7044,Vox Machina,60,01:59:31,Laura,Vex,Arcana,Yes,16,14,No,null
7045,Vox Machina,60,02:07:23,Laura,Vex,Deception,Yes,10,2,No,null
7046,Vox Machina,60,02:07:25,Sam,Scanlan,Deception,Yes,21,6,No,null
7047,Vox Machina,60,02:23:18,Taliesin,Percy,Persuasion,Yes,21,null,No,With inspiration
7048,Vox Machina,60,02:31:03,Laura,Vex,Perception,Yes,null,1,Yes,null
7049,Vox Machina,60,02:31:53,Marisha,Keyleth,Nature,Yes,28,17,No,null
7050,Vox Machina,60,02:32:53,Liam,Vax,Stealth,Yes,30,15,No,null
7051,Vox Machina,60,02:34:20,Laura,Vex,Athletics,Yes,5,2,No,null
7052,Vox Machina,60,02:37:09,Marisha,Keyleth,Persuasion,Yes,21,16,No,null
7053,Vox Machina,61,00:12:27,Laura,Vex,Investigation,Yes,10,3,No,null
7054,Vox Machina,61,00:13:28,Marisha,Keyleth,Nature,Yes,23,12,No,null
7055,Vox Machina,61,00:13:29,Taliesin,Percy,Nature,Yes,21,19,No,null
7056,Vox Machina,61,00:16:43,Laura,Vex,Insight,Yes,18,10,No,null
7057,Vox Machina,61,00:19:44,Travis,Grog,Other,No,null,20,Yes,Decide whether to go into the cave
7058,Vox Machina,61,00:21:46,Travis,Grog,Nature,Yes,12,14,No,null
7059,Vox Machina,61,00:21:48,Sam,Scanlan,Nature,Yes,null,null,No,Disregarded due to disadvantage
7060,Vox Machina,61,00:21:48,Sam,Scanlan,Nature,Yes,8,4,No,With disadvantage
7061,Vox Machina,61,00:24:19,Travis,Grog,Perception,Yes,13,13,No,null
7062,Vox Machina,61,00:27:18,Travis,Grog,Deception,Yes,13,12,No,null
7063,Vox Machina,61,00:27:31,Laura,Vex,Insight,Yes,23,15,No,null
7064,Vox Machina,61,00:27:31,Liam,Vax,Insight,Yes,null,null,No,null
7065,Vox Machina,61,00:27:33,Marisha,Keyleth,Insight,Yes,27,16,No,null
7066,Vox Machina,61,00:27:35,Taliesin,Percy,Insight,Yes,9,6,No,null
7067,Vox Machina,61,00:30:15,Sam,Scanlan,Intelligence,Yes,null,20,Yes,Disregarded due to disadvantage
7068,Vox Machina,61,00:30:15,Sam,Scanlan,Intelligence,Yes,18,16,No,With disadvantage
7069,Vox Machina,61,00:34:05,Laura,Vex,Survival,Yes,17,9,No,Disregarded due to advantage
7070,Vox Machina,61,00:34:05,Laura,Vex,Survival,Yes,21,13,No,With advantage
7071,Vox Machina,61,00:35:30,Laura,Vex,Insight,Yes,21,13,No,null
7072,Vox Machina,61,00:35:53,Marisha,Keyleth,Nature,Yes,16,5,No,null
7073,Vox Machina,61,00:36:38,Laura,Vex,Survival,Yes,null,20,Yes,null
7074,Vox Machina,61,00:38:10,Laura,Vex,Survival,Yes,12,4,No,Disregarded due to advantage
7075,Vox Machina,61,00:38:10,Laura,Vex,Survival,Yes,25,17,No,With advantage
7076,Vox Machina,61,00:42:52,Liam,Vax,Stealth,Yes,39,14,No,With Pass Without a Trace
7077,Vox Machina,61,00:42:54,Laura,Vex,Stealth,Yes,null,null,No,Disregarded due to advantage
7078,Vox Machina,61,00:42:54,Laura,Vex,Stealth,Yes,28,8,No,With Pass Without a Trace with advantage
7079,Vox Machina,61,00:44:38,Sam,Scanlan,Stealth,Yes,18,6,No,Disregarded due to disadvantage
7080,Vox Machina,61,00:44:38,Sam,Scanlan,Stealth,Yes,18,6,No,With disadvantage
7081,Vox Machina,61,00:48:34,Liam,Vax,Wisdom Save,Yes,null,null,No,Disregarded due to advantage
7082,Vox Machina,61,00:48:34,Liam,Vax,Wisdom Save,Yes,null,null,No,With advantage- disregarded due to Luck
7083,Vox Machina,61,00:48:34,Liam,Vax,Wisdom Save,Yes,17,15,No,With Luck- Vax is Charmed
7084,Vox Machina,61,00:50:26,Laura,Vex,Wisdom Save,Yes,null,null,No,Disregarded due to advantage
7085,Vox Machina,61,00:50:26,Laura,Vex,Wisdom Save,Yes,23,18,No,With advantage
7086,Vox Machina,61,00:50:26,Sam,Scanlan,Wisdom Save,Yes,null,null,No,Disregarded due to advantage
7087,Vox Machina,61,00:50:26,Sam,Scanlan,Wisdom Save,Yes,13,15,No,With advantage- Scanlan is Charmed
7088,Vox Machina,61,00:50:48,Sam,Scanlan,Acrobatics,Yes,10,5,No,With disadvantage
7089,Vox Machina,61,00:50:48,Sam,Scanlan,Acrobatics,Yes,null,null,No,Disregarded due to disadvantage
7090,Vox Machina,61,00:51:57,Liam,Vax,Wisdom Save,Yes,5,3,No,Vax is put in the necklace
7091,Vox Machina,61,00:53:10,Sam,Scanlan,Acrobatics,Yes,null,null,No,Disregarded due to disadvantage
7092,Vox Machina,61,00:53:10,Sam,Scanlan,Acrobatics,Yes,11,6,No,With disadvantage
7093,Vox Machina,61,00:53:21,Laura,Vex,Athletics,Yes,17,14,No,null
7094,Vox Machina,61,00:54:31,Laura,Vex,Strength,Yes,11,13,No,null
7095,Vox Machina,61,00:58:00,Taliesin,Percy,Perception,Yes,10,2,No,null
7096,Vox Machina,61,00:59:50,Taliesin,Percy,Intelligence,Yes,null,20,Yes,null
7097,Vox Machina,61,01:00:31,Taliesin,Percy,Attack,Yes,17,3,No,Bad News
7098,Vox Machina,61,01:00:54,Taliesin,Percy,Damage,No,12,null,No,null
7099,Vox Machina,61,01:01:00,Laura,Vex,Attack,Yes,16,4,No,Arrow
7100,Vox Machina,61,01:01:07,Laura,Vex,Damage,No,15,null,No,null
7101,Vox Machina,61,01:01:16,Sam,Scanlan,Wisdom Save,Yes,null,20,Yes,null
7102,Vox Machina,61,01:01:24,Sam,Scanlan,Wisdom Save,Yes,null,20,Yes,null
7103,Vox Machina,61,01:04:26,Sam,Scanlan,Athletics,Yes,null,null,No,Disregarded due to disadvantage
7104,Vox Machina,61,01:04:26,Sam,Scanlan,Athletics,Yes,10,9,No,With disadvantage
7105,Vox Machina,61,01:04:27,Travis,Grog,Strength,Yes,null,null,No,Disregarded due to advantage
7106,Vox Machina,61,01:04:27,Travis,Grog,Strength,Yes,25,18,No,With advantage
7107,Vox Machina,61,01:04:53,Taliesin,Percy,Attack,Yes,16,3,No,Retort
7108,Vox Machina,61,01:05:01,Taliesin,Percy,Attack,Yes,20,7,No,Retort
7109,Vox Machina,61,01:05:16,Taliesin,Percy,Damage,No,16,null,No,null
7110,Vox Machina,61,01:05:58,Sam,Scanlan,Athletics,Yes,null,null,No,Disregarded due to disadvantage
7111,Vox Machina,61,01:05:58,Sam,Scanlan,Athletics,Yes,15,14,No,With disadvantage
7112,Vox Machina,61,01:05:58,Travis,Grog,Athletics,Yes,22,10,No,null
7113,Vox Machina,61,01:08:06,Sam,Scanlan,Other,No,null,null,No,Disregarded due to disadvantage
7114,Vox Machina,61,01:08:06,Sam,Scanlan,Other,No,null,1,Yes,Determine whether to get instruments with disadvantage
7115,Vox Machina,61,01:09:04,Laura,Vex,Survival,Yes,null,null,No,Disregarded due to advantage
7116,Vox Machina,61,01:09:04,Laura,Vex,Survival,Yes,25,17,No,With advantage
7117,Vox Machina,61,01:11:05,Laura,Vex,Perception,Yes,null,null,No,Disregarded due to advantage
7118,Vox Machina,61,01:11:05,Laura,Vex,Perception,Yes,36,null,No,With advantage
7119,Vox Machina,61,01:24:50,Laura,Vex,Persuasion,Yes,null,1,Yes,null
7120,Vox Machina,61,01:35:18,Laura,Vex,Survival,Yes,null,null,No,Disregarded due to advantage
7121,Vox Machina,61,01:35:18,Laura,Vex,Survival,Yes,22,14,No,With advantage
7122,Vox Machina,61,01:41:06,Travis,Grog,Stealth,Yes,15,13,No,null
7123,Vox Machina,61,01:41:07,Marisha,Keyleth,Stealth,Yes,10,3,No,null
7124,Vox Machina,61,01:41:08,Taliesin,Percy,Stealth,Yes,null,20,Yes,null
7125,Vox Machina,61,01:41:09,Liam,Vax,Stealth,Yes,25,10,No,Possible RT Use
7126,Vox Machina,61,01:41:10,Laura,Vex,Stealth,Yes,null,null,No,Disregarded due to advantage
7127,Vox Machina,61,01:41:10,Laura,Vex,Stealth,Yes,27,17,No,With advantage
7128,Vox Machina,61,01:41:11,Sam,Scanlan,Stealth,Yes,null,null,No,Disregarded due to disadvantage
7129,Vox Machina,61,01:41:11,Sam,Scanlan,Stealth,Yes,5,3,No,With disadvantage
7130,Vox Machina,61,01:41:12,Marisha,Keyleth,Stealth,Yes,17,10,No,null
7131,Vox Machina,61,01:46:01,Laura,Vex,Perception,Yes,null,null,No,Disregarded due to advantage
7132,Vox Machina,61,01:46:01,Laura,Vex,Perception,Yes,33,20,No,With advantage- bad math or unannounced Nat20
7133,Vox Machina,61,01:53:05,Sam,Scanlan,Perception,Yes,null,null,No,Disregarded due to disadvantage
7134,Vox Machina,61,01:53:05,Sam,Scanlan,Perception,Yes,8,8,No,With disadvantage
7135,Vox Machina,61,01:53:08,Taliesin,Percy,Perception,Yes,null,1,Yes,null
7136,Vox Machina,61,01:53:09,Liam,Vax,Perception,Yes,null,1,Yes,null
7137,Vox Machina,61,01:53:15,Marisha,Keyleth,Perception,Yes,22,11,No,null
7138,Vox Machina,61,01:53:18,Laura,Vex,Perception,Yes,31,18,No,null
7139,Vox Machina,61,01:53:19,Travis,Grog,Perception,Yes,19,19,No,null
7140,Vox Machina,61,01:54:21,Travis,Grog,Athletics,Yes,24,12,No,null
7141,Vox Machina,61,01:54:22,Marisha,Keyleth,Athletics,Yes,24,17,No,null
7142,Vox Machina,61,01:54:24,Taliesin,Percy,Athletics,Yes,11,10,No,null
7143,Vox Machina,61,01:54:25,Sam,Scanlan,Athletics,Yes,null,1,Yes,Disregarded due to disadvantage
7144,Vox Machina,61,01:54:25,Sam,Scanlan,Athletics,Yes,null,1,Yes,With disadvantage
7145,Vox Machina,61,01:54:36,Liam,Vax,Athletics,Yes,null,1,Yes,Disregarded due to Luck
7146,Vox Machina,61,01:54:36,Liam,Vax,Athletics,Yes,null,20,Yes,With Luck
7147,Vox Machina,61,01:58:43,Liam,Vax,Damage,No,11,null,No,Dagger
7148,Vox Machina,61,02:00:45,Travis,Grog,Attack,Yes,22,8,No,Bloodaxe
7149,Vox Machina,61,02:01:06,Travis,Grog,Damage,No,16,null,No,null
7150,Vox Machina,61,02:01:06,Travis,Grog,Wisdom Save,Yes,null,1,Yes,null
7151,Vox Machina,61,02:05:03,Marisha,Keyleth,Perception,Yes,25,14,No,null
7152,Vox Machina,61,02:07:28,Marisha,Keyleth,Perception,Yes,null,1,Yes,As Minxy
7153,Vox Machina,61,02:10:24,Marisha,Keyleth,Stealth,Yes,10,4,No,As Minxy
7154,Vox Machina,61,02:13:00,Marisha,Keyleth,Constitution Save,Yes,21,16,No,As Minxy
7155,Vox Machina,61,02:14:49,Liam,Vax,Acrobatics,Yes,null,null,No,Disregarded due to disadvantage
7156,Vox Machina,61,02:14:49,Liam,Vax,Acrobatics,Yes,28,13,No,With disadvantage
7157,Vox Machina,61,02:18:22,Travis,Grog,Perception,Yes,10,10,No,null
7158,Vox Machina,61,02:18:23,Liam,Vax,Perception,Yes,27,15,No,null
7159,Vox Machina,61,02:19:38,Liam,Vax,Stealth,Yes,25,10,No,Possible RT use
7160,Vox Machina,61,02:19:50,Travis,Grog,Stealth,Yes,4,2,No,Disregarded due to advantage
7161,Vox Machina,61,02:19:50,Travis,Grog,Stealth,Yes,8,6,No,With advantage
7162,Vox Machina,61,02:30:40,Travis,Grog,Constitution Save,Yes,null,1,Yes,Grog is Petrified
7163,Vox Machina,61,02:38:42,Laura,Vex,Initiative,Yes,null,20,No,null
7164,Vox Machina,61,02:38:46,Taliesin,Percy,Initiative,Yes,27,19,No,null
7165,Vox Machina,61,02:41:00,Sam,Scanlan,Initiative,Yes,21,19,No,null
7166,Vox Machina,61,02:41:26,Liam,Vax,Initiative,Yes,13,8,No,null
7167,Vox Machina,61,02:41:30,Marisha,Keyleth,Initiative,Yes,5,3,No,null
7168,Vox Machina,61,02:44:13,Laura,Vex,Damage,No,15,null,No,Conjure Barrage
7169,Vox Machina,61,02:44:20,Laura,Vex,Damage,No,3,null,No,Hunter's Mark
7170,Vox Machina,61,02:46:11,Taliesin,Percy,Attack,Yes,16,3,No,Retort
7171,Vox Machina,61,02:46:23,Taliesin,Percy,Attack,Yes,25,12,No,Retort
7172,Vox Machina,61,02:46:38,Taliesin,Percy,Damage,No,11,null,No,null
7173,Vox Machina,61,02:47:20,Taliesin,Percy,Attack,Yes,null,null,No,Disregarded due to advantage
7174,Vox Machina,61,02:47:20,Taliesin,Percy,Attack,Yes,null,null,No,Retort Deadeye Sharpshooter
7175,Vox Machina,61,02:52:21,Marisha,Keyleth,Wisdom Save,Yes,28,16,No,null
7176,Vox Machina,61,02:53:25,Sam,Scanlan,Wisdom Save,Yes,null,null,No,Disregarded due to advantage
7177,Vox Machina,61,02:53:25,Sam,Scanlan,Wisdom Save,Yes,5,7,No,With advantage- Scanlan is a badger
7178,Vox Machina,61,02:54:27,Liam,Vax,Wisdom Save,Yes,19,17,No,With Luck
7179,Vox Machina,61,02:54:57,Liam,Vax,Wisdom Save,Yes,11,9,No,Disregarded due to Luck
7180,Vox Machina,61,02:56:16,Marisha,Keyleth,Wisdom Save,Yes,27,15,No,null
7181,Vox Machina,61,02:56:54,Liam,Vax,Attack,Yes,null,null,No,Dagger
7182,Vox Machina,61,02:56:56,Liam,Vax,Attack,Yes,null,20,Yes,Dagger
